fanta_role,name,team_name,value,club_goals_current_season,national_goals_current_season,national_appearances_current_season,national_team_matches_current_season,national_presence_ratio_current_season,transfermarkt_player_url,transfermarkt_match_status
st,Da Costa,CPV,1,6,0,4,10,0.4,https://www.transfermarkt.it/nuno-da-costa/profil/spieler/306166,matched_alias
st,Dargahi,IRN,1,,,,12,,,unmatched_fuzzy_52
st,Deedson,HAI,1,1,0,4,12,0.333,https://www.transfermarkt.it/louicius-deedson/profil/spieler/646108,matched_alias
st,Diakite,CIV,1,7,0,3,13,0.231,https://www.transfermarkt.it/oumar-diakite/profil/spieler/847279,matched_alias
st,Dykes,SCO,1,5,0,3,10,0.3,https://www.transfermarkt.it/lyndon-dykes/profil/spieler/347138,matched_alias
st,Elloumi,TUN,1,1,0,4,18,0.222,https://www.transfermarkt.it/rayan-elloumi/profil/spieler/1273985,matched_alias
st,Fajardo,PAN,1,5,0,5,15,0.333,https://www.transfermarkt.it/jose-fajardo/profil/spieler/546803,matched_alias
st,Fakhoury,GRD,1,8,1,5,16,0.312,https://www.transfermarkt.it/odeh-fakhoury/profil/spieler/1252820,matched_alias
st,Fernandez-Pardo,BEL,1,8,0,2,10,0.2,https://www.transfermarkt.it/matias-fernandez-pardo/profil/spieler/724129,matched_alias
st,Fortune,HAI,1,3,0,2,12,0.167,https://www.transfermarkt.it/yassin-fortune/profil/spieler/342878,matched_alias
st,Goto,JAP,1,13,0,4,13,0.308,https://www.transfermarkt.it/keisuke-goto/profil/spieler/916623,matched_alias
st,Gregoritsch,AUT,1,9,1,3,10,0.3,https://www.transfermarkt.it/michael-gregoritsch/profil/spieler/120205,matched_alias
st,Gul,TUR,1,7,1,3,10,0.3,https://www.transfermarkt.it/deniz-gul/profil/spieler/1063292,matched_alias
st,Hansen,CUW,1,1,0,3,11,0.273,https://www.transfermarkt.it/sontje-hansen/profil/spieler/485582,matched_alias
st,Hirst,SCO,1,11,0,4,10,0.4,https://www.transfermarkt.it/george-hirst/profil/spieler/420808,matched_alias
st,Hosseinzadeh,IRN,1,13,2,8,12,0.667,https://www.transfermarkt.it/amirhossein-hosseinzadeh/profil/spieler/542380,matched_alias
st,Hussein A.,IRQ,1,9,1,5,14,0.357,https://www.transfermarkt.it/aymen-hussein/profil/spieler/401054,matched_alias
st,Hyeon-gyu Oh,KOR,1,18,2,8,13,0.615,https://www.transfermarkt.it/hyeon-gyu-oh/profil/spieler/639246,matched_alias
st,Igor Thiago,BRA,1,25,2,4,10,0.4,https://www.transfermarkt.it/igor-thiago/profil/spieler/739443,matched_alias
st,Ismael Diaz,PAN,1,10,0,4,15,0.267,https://www.transfermarkt.it/ismael-diaz/profil/spieler/243298,matched_alias
st,Itten,SVI,1,16,0,2,10,0.2,https://www.transfermarkt.it/cedric-itten/profil/spieler/243856,matched_alias
st,Ji-Sung Eom,KOR,1,3,1,6,13,0.462,https://www.transfermarkt.it/ji-sung-eom/profil/spieler/706968,matched_alias
st,Jimenez,MEX,1,10,3,7,16,0.438,https://www.transfermarkt.it/raul-jimenez/profil/spieler/206040,matched_alias
st,Jordy Caicedo,ECU,1,8,1,3,10,0.3,https://www.transfermarkt.it/jordy-caicedo/profil/spieler/360412,matched_alias
st,Jose Luis Rodriguez,PAN,1,4,0,4,15,0.267,https://www.transfermarkt.it/jose-luis-rodriguez/profil/spieler/425028,matched_alias
st,Kalajdzic,AUT,1,7,0,3,10,0.3,https://www.transfermarkt.it/sasa-kalajdzic/profil/spieler/369567,matched_alias
st,Karim,EGY,1,,,,15,,,unmatched_fuzzy_47
st,Kastaneer,CUW,1,6,0,4,11,0.364,https://www.transfermarkt.it/gervane-kastaneer/profil/spieler/240752,matched_alias
st,Kuchta,RCE,1,15,0,2,10,0.2,https://www.transfermarkt.it/jan-kuchta/profil/spieler/334802,matched_alias
st,Larin,CAN,1,10,0,4,14,0.286,https://www.transfermarkt.it/cyle-larin/profil/spieler/343463,matched_alias
st,Lenny,HAI,1,16,1,2,12,0.167,https://www.transfermarkt.it/lenny-joseph/profil/spieler/815359,matched_fuzzy_94
st,Livramento L.,CPV,1,0,1,4,10,0.4,https://www.transfermarkt.it/dailon-livramento/profil/spieler/676411,matched_fuzzy_97
st,Locadia,CUW,1,5,0,1,11,0.091,https://www.transfermarkt.it/jurgen-locadia/profil/spieler/166240,matched_alias
st,Londono,PAN,1,1,0,1,15,0.067,https://www.transfermarkt.it/azarias-londono/profil/spieler/860998,matched_alias
st,Lukic J.,BOS,1,20,0,2,10,0.2,https://www.transfermarkt.it/jovo-lukic/profil/spieler/457738,matched_alias
st,Makgopa,SAF,1,7,0,3,16,0.188,https://www.transfermarkt.it/evidence-makgopa/profil/spieler/746781,matched_alias
st,Margaritha,CUW,1,7,0,3,11,0.273,https://www.transfermarkt.it/jearl-margaritha/profil/spieler/538958,matched_alias
st,Martinez G.,MEX,1,9,1,4,16,0.25,https://www.transfermarkt.it/guillermo-martinez/profil/spieler/347932,matched_alias
st,Maseko,SAF,1,2,0,2,16,0.125,https://www.transfermarkt.it/thapelo-maseko/profil/spieler/983330,matched_alias
st,Mastouri,TUN,1,4,1,5,18,0.278,https://www.transfermarkt.it/hazem-mastouri/profil/spieler/953150,matched_alias
st,Mayele,COD,1,14,0,0,18,0.0,https://www.transfermarkt.it/fiston-mayele/profil/spieler/727157,matched_alias
st,Moghanlou,IRN,1,8,0,3,12,0.25,https://www.transfermarkt.it/shahriar-moghanlou/profil/spieler/357125,matched_alias
st,Mohanad Ali,IRQ,1,7,3,5,14,0.357,https://www.transfermarkt.it/mohanad-ali/profil/spieler/589646,matched_alias
st,Moremi,SAF,1,11,0,4,16,0.25,https://www.transfermarkt.it/tshepang-moremi/profil/spieler/844485,matched_alias
st,Muntari,QAT,1,0,1,3,12,0.25,https://www.transfermarkt.it/mohammed-muntari/profil/spieler/266935,matched_alias
st,Nazon,HAI,1,2,0,4,12,0.333,https://www.transfermarkt.it/duckens-nazon/profil/spieler/345763,matched_alias
st,Nico Gonzalez,ARG,1,5,0,6,9,0.667,https://www.transfermarkt.it/nico-gonzalez/profil/spieler/486031,matched_alias
st,Nilsson,SVE,1,0,1,2,10,0.2,https://www.transfermarkt.it/gustaf-nilsson/profil/spieler/320440,matched_alias
st,Ogawa,JAP,1,9,2,6,13,0.462,https://www.transfermarkt.it/koki-ogawa/profil/spieler/351567,matched_alias
st,Olwan,GRD,1,5,2,5,16,0.312,https://www.transfermarkt.it/ali-olwan/profil/spieler/664057,matched_alias
st,Pierrot,HAI,1,4,1,4,12,0.333,https://www.transfermarkt.it/frantzdy-pierrot/profil/spieler/492955,matched_alias
st,Pitta,PAR,1,9,0,0,10,0.0,https://www.transfermarkt.it/isidro-pitta/profil/spieler/675178,matched_alias
st,Rahimi,MAR,1,15,2,5,26,0.192,https://www.transfermarkt.it/soufiane-rahimi/profil/spieler/598506,matched_alias
st,Randall,NZL,1,9,1,7,10,0.7,https://www.transfermarkt.it/jesse-randall/profil/spieler/677509,matched_alias
st,Rayners,SAF,1,16,0,1,16,0.062,https://www.transfermarkt.it/iqraam-rayners/profil/spieler/337884,matched_alias
st,Rodriguez K.,ECU,1,14,0,4,10,0.4,https://www.transfermarkt.it/kevin-rodriguez/profil/spieler/684159,matched_alias
st,Sabra,GRD,1,3,1,3,16,0.188,https://www.transfermarkt.it/ibrahim-sabra/profil/spieler/1142382,matched_alias
st,Semedo W.,CPV,1,22,1,5,10,0.5,https://www.transfermarkt.it/willy-semedo/profil/spieler/531450,matched_alias
st,Sergeev,UZB,1,3,1,5,12,0.417,https://www.transfermarkt.it/igor-sergeev/profil/spieler/185372,matched_alias
st,Shankland,SCO,1,20,3,2,10,0.2,https://www.transfermarkt.it/lawrence-shankland/profil/spieler/225744,matched_alias
st,Shararh,GRD,1,6,1,6,16,0.375,https://www.transfermarkt.it/shararh/profil/spieler/677986,matched_alias
st,Shiogay,JAP,1,10,0,2,13,0.154,https://www.transfermarkt.it/kento-shiogai/profil/spieler/1144627,matched_manual
st,Sosa,PAR,1,7,0,4,10,0.4,https://www.transfermarkt.it/ramon-sosa/profil/spieler/745191,matched_alias
st,Suzuki Y.,JAP,1,9,0,4,13,0.308,https://www.transfermarkt.it/yuito-suzuki/profil/spieler/668606,matched_alias
st,Tabakovic,BOS,1,15,2,3,10,0.3,https://www.transfermarkt.it/haris-tabakovic/profil/spieler/203123,matched_alias
st,Tamari,GRD,1,7,1,10,16,0.625,https://www.transfermarkt.it/mousa-tamari/profil/spieler/551505,matched_alias
st,Tomas Rodriguez,PAN,1,7,1,2,15,0.133,https://www.transfermarkt.it/tomas-rodriguez/profil/spieler/569205,matched_alias
st,Urunov,UZB,1,3,2,6,12,0.5,https://www.transfermarkt.it/oston-urunov/profil/spieler/492556,matched_alias
st,Valencia E.,ECU,1,8,2,5,10,0.5,https://www.transfermarkt.it/enner-valencia/profil/spieler/139503,matched_alias
st,Velupillay,AUS,1,4,0,2,10,0.2,https://www.transfermarkt.it/nishan-velupillay/profil/spieler/888140,matched_alias
st,Waine,NZL,1,8,1,7,10,0.7,https://www.transfermarkt.it/ben-waine/profil/spieler/539502,matched_alias
st,Waterman C.,PAN,1,3,1,5,15,0.333,https://www.transfermarkt.it/cecilio-waterman/profil/spieler/177064,matched_alias
st,Weghorst,OLA,1,9,0,3,10,0.3,https://www.transfermarkt.it/wout-weghorst/profil/spieler/228645,matched_alias
st,Yahya,SAU,1,3,0,4,20,0.2,https://www.transfermarkt.it/ayman-yahya/profil/spieler/735815,matched_alias
st,Yanis,PAN,1,0,0,2,15,0.133,https://www.transfermarkt.it/cesar-yanis/profil/spieler/741098,matched_alias
st,Yeboah,ECU,1,12,1,8,10,0.8,https://www.transfermarkt.it/john-yeboah/profil/spieler/439914,matched_alias
st,Yengi,AUS,1,8,1,1,10,0.1,https://www.transfermarkt.it/tete-yengi/profil/spieler/849429,matched_alias
st,Yousif,IRQ,1,3,1,2,14,0.143,https://www.transfermarkt.it/ali-yousif/profil/spieler/576265,matched_alias
st,Ziko,EGY,1,14,2,2,15,0.133,https://www.transfermarkt.it/mostafa-ziko/profil/spieler/896616,matched_alias
